"ID","Latitude","Longitude","Year.Month.Day","Adults"
200,50.0981502941,-69.163784729,"2013/07/23",0.025440313111546
200,50.0981502941,-69.163784729,"2013/07/24",0.0293542074363992
200,50.0981502941,-69.163784729,"2013/07/25",0.0371819960861057
200,50.0981502941,-69.163784729,"2013/07/26",0.050880626223092
200,50.0981502941,-69.163784729,"2013/07/27",0.0587084148727984
200,50.0981502941,-69.163784729,"2013/07/28",0.0626223091976517
200,50.0981502941,-69.163784729,"2013/07/29",0.0567514677103718
200,50.0981502941,-69.163784729,"2013/07/30",0.0567514677103718
200,50.0981502941,-69.163784729,"2013/07/31",0.0567514677103718
200,50.0981502941,-69.163784729,"2013/08/01",0.0528375733855186
200,50.0981502941,-69.163784729,"2013/08/02",0.050880626223092
200,50.0981502941,-69.163784729,"2013/08/03",0.0489236790606654
200,50.0981502941,-69.163784729,"2013/08/04",0.0410958904109589
200,50.0981502941,-69.163784729,"2013/08/05",0.0410958904109589
200,50.0981502941,-69.163784729,"2013/08/06",0.0410958904109589
200,50.0981502941,-69.163784729,"2013/08/07",0.0332681017612524
200,50.0981502941,-69.163784729,"2013/08/08",0.0273972602739726
200,50.0981502941,-69.163784729,"2013/08/09",0.025440313111546
200,50.0981502941,-69.163784729,"2013/08/10",0.025440313111546
200,50.0981502941,-69.163784729,"2013/08/11",0.025440313111546
200,50.0981502941,-69.163784729,"2013/08/12",0.0195694716242661
200,50.0981502941,-69.163784729,"2013/08/13",0.0195694716242661
200,50.0981502941,-69.163784729,"2013/08/14",0.0195694716242661
200,50.0981502941,-69.163784729,"2013/08/15",0.0136986301369863
200,50.0981502941,-69.163784729,"2013/08/16",0.00978473581213307
200,50.0981502941,-69.163784729,"2013/08/17",0.00587084148727984
200,50.0981502941,-69.163784729,"2013/08/18",0.00391389432485323
200,50.0981502941,-69.163784729,"2013/08/19",0.00391389432485323
201,50.0988842775,-69.0232176452,"2013/07/18",0.00193050193050193
201,50.0988842775,-69.0232176452,"2013/07/19",0.00193050193050193
201,50.0988842775,-69.0232176452,"2013/07/20",0.00579150579150579
201,50.0988842775,-69.0232176452,"2013/07/21",0.00772200772200772
201,50.0988842775,-69.0232176452,"2013/07/22",0.0135135135135135
201,50.0988842775,-69.0232176452,"2013/07/23",0.0154440154440154
201,50.0988842775,-69.0232176452,"2013/07/24",0.0231660231660232
201,50.0988842775,-69.0232176452,"2013/07/25",0.0250965250965251
201,50.0988842775,-69.0232176452,"2013/07/26",0.0308880308880309
201,50.0988842775,-69.0232176452,"2013/07/27",0.0328185328185328
201,50.0988842775,-69.0232176452,"2013/07/28",0.0328185328185328
201,50.0988842775,-69.0232176452,"2013/07/29",0.0386100386100386
201,50.0988842775,-69.0232176452,"2013/07/30",0.0405405405405405
201,50.0988842775,-69.0232176452,"2013/07/31",0.0424710424710425
201,50.0988842775,-69.0232176452,"2013/08/01",0.0444015444015444
201,50.0988842775,-69.0232176452,"2013/08/02",0.0463320463320463
201,50.0988842775,-69.0232176452,"2013/08/03",0.0463320463320463
201,50.0988842775,-69.0232176452,"2013/08/04",0.0463320463320463
201,50.0988842775,-69.0232176452,"2013/08/05",0.0482625482625483
201,50.0988842775,-69.0232176452,"2013/08/06",0.0501930501930502
201,50.0988842775,-69.0232176452,"2013/08/07",0.0482625482625483
201,50.0988842775,-69.0232176452,"2013/08/08",0.0444015444015444
201,50.0988842775,-69.0232176452,"2013/08/09",0.0444015444015444
201,50.0988842775,-69.0232176452,"2013/08/10",0.0424710424710425
201,50.0988842775,-69.0232176452,"2013/08/11",0.0386100386100386
201,50.0988842775,-69.0232176452,"2013/08/12",0.0328185328185328
201,50.0988842775,-69.0232176452,"2013/08/13",0.028957528957529
201,50.0988842775,-69.0232176452,"2013/08/14",0.028957528957529
201,50.0988842775,-69.0232176452,"2013/08/15",0.027027027027027
201,50.0988842775,-69.0232176452,"2013/08/16",0.0193050193050193
201,50.0988842775,-69.0232176452,"2013/08/17",0.0154440154440154
201,50.0988842775,-69.0232176452,"2013/08/18",0.0135135135135135
201,50.0988842775,-69.0232176452,"2013/08/19",0.00579150579150579
201,50.0988842775,-69.0232176452,"2013/08/20",0.00579150579150579
201,50.0988842775,-69.0232176452,"2013/08/21",0.00386100386100386
201,50.0988842775,-69.0232176452,"2013/08/22",0.00193050193050193
201,50.0988842775,-69.0232176452,"2013/08/23",0.00193050193050193
201,50.0988842775,-69.0232176452,"2013/08/24",0.00193050193050193
202,50.0994444212,-68.8826466033,"2013/07/20",0.00162074554294976
202,50.0994444212,-68.8826466033,"2013/07/21",0.00486223662884927
202,50.0994444212,-68.8826466033,"2013/07/22",0.0145867098865478
202,50.0994444212,-68.8826466033,"2013/07/23",0.0226904376012966
202,50.0994444212,-68.8826466033,"2013/07/24",0.0275526742301459
202,50.0994444212,-68.8826466033,"2013/07/25",0.0340356564019449
202,50.0994444212,-68.8826466033,"2013/07/26",0.0405186385737439
202,50.0994444212,-68.8826466033,"2013/07/27",0.0486223662884927
202,50.0994444212,-68.8826466033,"2013/07/28",0.0551053484602917
202,50.0994444212,-68.8826466033,"2013/07/29",0.0486223662884927
202,50.0994444212,-68.8826466033,"2013/07/30",0.0518638573743922
202,50.0994444212,-68.8826466033,"2013/07/31",0.053484602917342
202,50.0994444212,-68.8826466033,"2013/08/01",0.053484602917342
202,50.0994444212,-68.8826466033,"2013/08/02",0.053484602917342
202,50.0994444212,-68.8826466033,"2013/08/03",0.0486223662884927
202,50.0994444212,-68.8826466033,"2013/08/04",0.0453808752025932
202,50.0994444212,-68.8826466033,"2013/08/05",0.0437601296596434
202,50.0994444212,-68.8826466033,"2013/08/06",0.0356564019448947
202,50.0994444212,-68.8826466033,"2013/08/07",0.0372771474878444
202,50.0994444212,-68.8826466033,"2013/08/08",0.0372771474878444
202,50.0994444212,-68.8826466033,"2013/08/09",0.0340356564019449
202,50.0994444212,-68.8826466033,"2013/08/10",0.0324149108589951
202,50.0994444212,-68.8826466033,"2013/08/11",0.0291734197730956
202,50.0994444212,-68.8826466033,"2013/08/12",0.0259319286871961
202,50.0994444212,-68.8826466033,"2013/08/13",0.0243111831442464
202,50.0994444212,-68.8826466033,"2013/08/14",0.0226904376012966
202,50.0994444212,-68.8826466033,"2013/08/15",0.0162074554294976
202,50.0994444212,-68.8826466033,"2013/08/16",0.0162074554294976
202,50.0994444212,-68.8826466033,"2013/08/17",0.0113452188006483
202,50.0994444212,-68.8826466033,"2013/08/18",0.00648298217179903
202,50.0994444212,-68.8826466033,"2013/08/19",0.00648298217179903
202,50.0994444212,-68.8826466033,"2013/08/20",0.00486223662884927
202,50.0994444212,-68.8826466033,"2013/08/21",0.00162074554294976
202,50.0994444212,-68.8826466033,"2013/08/22",0.00162074554294976
202,50.0994444212,-68.8826466033,"2013/08/23",0.00162074554294976
202,50.0994444212,-68.8826466033,"2013/08/24",0.00162074554294976
202,50.0994444212,-68.8826466033,"2013/08/25",0.00162074554294976
202,50.0994444212,-68.8826466033,"2013/08/26",0.00162074554294976
202,50.0994444212,-68.8826466033,"2013/08/27",0.00162074554294976
203,50.0998307193,-68.7420726665,"2013/07/21",0.00759013282732448
203,50.0998307193,-68.7420726665,"2013/07/22",0.015180265654649
203,50.0998307193,-68.7420726665,"2013/07/23",0.0170777988614801
203,50.0998307193,-68.7420726665,"2013/07/24",0.0246679316888046
203,50.0998307193,-68.7420726665,"2013/07/25",0.0246679316888046
203,50.0998307193,-68.7420726665,"2013/07/26",0.0303605313092979
203,50.0998307193,-68.7420726665,"2013/07/27",0.0398481973434535
203,50.0998307193,-68.7420726665,"2013/07/28",0.0417457305502846
203,50.0998307193,-68.7420726665,"2013/07/29",0.0455407969639469
203,50.0998307193,-68.7420726665,"2013/07/30",0.0493358633776091
203,50.0998307193,-68.7420726665,"2013/07/31",0.047438330170778
203,50.0998307193,-68.7420726665,"2013/08/01",0.0493358633776091
203,50.0998307193,-68.7420726665,"2013/08/02",0.0512333965844402
203,50.0998307193,-68.7420726665,"2013/08/03",0.0493358633776091
203,50.0998307193,-68.7420726665,"2013/08/04",0.0493358633776091
203,50.0998307193,-68.7420726665,"2013/08/05",0.0493358633776091
203,50.0998307193,-68.7420726665,"2013/08/06",0.0493358633776091
203,50.0998307193,-68.7420726665,"2013/08/07",0.0455407969639469
203,50.0998307193,-68.7420726665,"2013/08/08",0.0455407969639469
203,50.0998307193,-68.7420726665,"2013/08/09",0.0436432637571157
203,50.0998307193,-68.7420726665,"2013/08/10",0.0398481973434535
203,50.0998307193,-68.7420726665,"2013/08/11",0.0341555977229602
203,50.0998307193,-68.7420726665,"2013/08/12",0.032258064516129
203,50.0998307193,-68.7420726665,"2013/08/13",0.0265654648956357
203,50.0998307193,-68.7420726665,"2013/08/14",0.0246679316888046
203,50.0998307193,-68.7420726665,"2013/08/15",0.0189753320683112
203,50.0998307193,-68.7420726665,"2013/08/16",0.0113851992409867
203,50.0998307193,-68.7420726665,"2013/08/17",0.00759013282732448
203,50.0998307193,-68.7420726665,"2013/08/18",0.00569259962049336
203,50.0998307193,-68.7420726665,"2013/08/19",0.00379506641366224
203,50.0998307193,-68.7420726665,"2013/08/20",0.00379506641366224
203,50.0998307193,-68.7420726665,"2013/08/21",0.00379506641366224
203,50.0998307193,-68.7420726665,"2013/08/22",0.00379506641366224
203,50.0998307193,-68.7420726665,"2013/08/23",0.00189753320683112
203,50.0998307193,-68.7420726665,"2013/08/24",0.00189753320683112
203,50.0998307193,-68.7420726665,"2013/08/25",0.00189753320683112
203,50.0998307193,-68.7420726665,"2013/08/26",0.00189753320683112
204,50.1000431675,-68.6014968982,"2013/07/20",0.00213675213675214
204,50.1000431675,-68.6014968982,"2013/07/21",0.00641025641025641
204,50.1000431675,-68.6014968982,"2013/07/22",0.00641025641025641
204,50.1000431675,-68.6014968982,"2013/07/23",0.0192307692307692
204,50.1000431675,-68.6014968982,"2013/07/24",0.0192307692307692
204,50.1000431675,-68.6014968982,"2013/07/25",0.0213675213675214
204,50.1000431675,-68.6014968982,"2013/07/26",0.0256410256410256
204,50.1000431675,-68.6014968982,"2013/07/27",0.0299145299145299
204,50.1000431675,-68.6014968982,"2013/07/28",0.0341880341880342
204,50.1000431675,-68.6014968982,"2013/07/29",0.0427350427350427
204,50.1000431675,-68.6014968982,"2013/07/30",0.0491452991452991
204,50.1000431675,-68.6014968982,"2013/07/31",0.0534188034188034
204,50.1000431675,-68.6014968982,"2013/08/01",0.0512820512820513
204,50.1000431675,-68.6014968982,"2013/08/02",0.0491452991452991
204,50.1000431675,-68.6014968982,"2013/08/03",0.047008547008547
204,50.1000431675,-68.6014968982,"2013/08/04",0.047008547008547
204,50.1000431675,-68.6014968982,"2013/08/05",0.047008547008547
204,50.1000431675,-68.6014968982,"2013/08/06",0.0427350427350427
204,50.1000431675,-68.6014968982,"2013/08/07",0.0405982905982906
204,50.1000431675,-68.6014968982,"2013/08/08",0.0384615384615385
204,50.1000431675,-68.6014968982,"2013/08/09",0.0405982905982906
204,50.1000431675,-68.6014968982,"2013/08/10",0.0405982905982906
204,50.1000431675,-68.6014968982,"2013/08/11",0.0384615384615385
204,50.1000431675,-68.6014968982,"2013/08/12",0.0341880341880342
204,50.1000431675,-68.6014968982,"2013/08/13",0.0299145299145299
204,50.1000431675,-68.6014968982,"2013/08/14",0.0256410256410256
204,50.1000431675,-68.6014968982,"2013/08/15",0.0235042735042735
204,50.1000431675,-68.6014968982,"2013/08/16",0.0213675213675214
204,50.1000431675,-68.6014968982,"2013/08/17",0.0192307692307692
204,50.1000431675,-68.6014968982,"2013/08/18",0.0170940170940171
204,50.1000431675,-68.6014968982,"2013/08/19",0.0128205128205128
204,50.1000431675,-68.6014968982,"2013/08/20",0.0106837606837607
204,50.1000431675,-68.6014968982,"2013/08/21",0.00427350427350427
204,50.1000431675,-68.6014968982,"2013/08/22",0.00213675213675214
